	Unnamed: 0	sequence	url	index	user	method	output	parameter	id	labels
10	10	['http://192.168.56.105/administrator', 'http://192.168.56.105/administrator/index.php', 'http://192.168.56.105/administrator/index.php/#', 'http://192.168.56.105/administrator/index.php?option=com_tags', 'http://192.168.56.105/administrator/index.php?option=com_tags&view=tags', 'http://192.168.56.105/administrator/index.php?option=com_tags&view=tag&layout=edit', 'http://192.168.56.105/administrator/index.php?option=com_tags&layout=edit&id=0']	http://192.168.56.105/administrator/index.php?option=com_tags&layout=edit&id=0	6	admin	post	administration skip main content control panel system control panel global configuration global checkin clear cache clear expired cache system information user manage add new user group add new group access level add new access level field field group user note add user note user note category add new category mass mail user menu manage add new item main add new item user add new item content add new category add new category featured field field group medium component banner banner category client track category update messaging new private message multilingual association feed feed category postinstallation message redirects smart extension manage install update manage discover database warning install language update site module plugins template style template language installed content language override help help official support forum official language forum documentation wiki extension translation resource community portal security centre developer resource stack exchange shop user super user edit account logout toolbar main content begin new edit publish unpublish archive checkin batch trash option tool clear sort table ordering ascending ordering descending status ascending status descending title ascending title descending access ascending access descending language ascending language descending id ascending id descending ordering ascending select status trashed unpublished published archived select status select access public guest registered special super user select access select language english engb select language select max level select max level select type select type status title access language id action archive trash alias public action su archive trash su alias su super user action registered archive trash registered alias registered registered action special archive trash special alias special special action forsu archive trash forsu alias forsu super user batch process selected set language keep original language english engb keep original language set access level keep original access level public guest registered special super user keep original access level cancel process iii view visitor administrator message log		1	14
11	11	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags', 'http://192.168.56.105/index.php/tags/joomla']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		22	16
12	12	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags', 'http://192.168.56.105/index.php/tags/joomla']	http://192.168.56.105/index.php	1	admin	post	uncategorised su facebooks could misused user administrator template super user	(admin,adminPass)	22	42
13	13	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags', 'http://192.168.56.105/index.php/tags/joomla']	http://192.168.56.105/index.php/tags	2	admin	get	titlei display forsu registered special su su facebooks could misused user administrator template super user		22	42
14	14	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags', 'http://192.168.56.105/index.php/tags/joomla']	http://192.168.56.105/index.php/tags/joomla	3	admin	get	titlei display su facebooks could misused user administrator template super user		22	42
15	15	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/submit-an-article']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		27	16
16	16	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/submit-an-article']	http://192.168.56.105/index.php	1	admin	post	uncategorised su facebooks could misused user administrator template super user	(admin,adminPass)	27	42
17	17	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/submit-an-article']	http://192.168.56.105/index.php/submit-an-article	2	admin	get	content fieldgroupsu fieldgroupspecial fieldgroupregistered publishing language metadata titlei alias edit insert view format table tool format paragraph time new roman pt field image page break read pwords fieldgroupsu fieldsu fieldgroupspecial fieldspeciali fieldregistered categoryi uncategorised uncategorised su registered special forsu version note author alias status published unpublished archived trashed published featured yes start publishing wk sun mon tue wed thu fri sat cleartodayclose finish publishing wk sun mon tue wed thu fri sat cleartodayclose access public guest registered special super user public ordering new default position category ordering changed backend language english engb meta description keywords save cancel su facebooks could misused user administrator template super user		27	32
18	18	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		3	16
19	19	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php	1	admin	post	uncategorised su facebooks could misused user administrator template super user	(admin,adminPass)	3	42
20	20	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php/tags/tagsu	2	admin	get	su titlei display su facebooks could misused user administrator template super user		3	42
21	21	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world	3	admin	get	edit detail written category published su fieldsu edited su fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok su facebooks could misused user administrator template super user		3	22
22	22	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php/culture	4	admin	get	edit detail written category published su fieldsu edited su fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok su facebooks could misused user administrator template super user		3	22
23	23	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/culture', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world']	http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world	5	admin	get	edit detail written category published su fieldsu edited su fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok su facebooks could misused user administrator template super user		3	22
24	24	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/tags/tagsu']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		4	16
25	25	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/tags/tagsu']	http://192.168.56.105/index.php	1	admin	post	uncategorised su facebooks could misused user administrator template super user	(admin,adminPass)	4	42
26	26	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/tags/tagsu']	http://192.168.56.105/index.php/tags/tagsu	2	admin	get	su titlei display su facebooks could misused user administrator template super user		4	42
27	27	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/tags/tagsu']	http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world	3	admin	get	edit detail written category published su fieldsu edited su fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok su facebooks could misused user administrator template super user		4	22
28	28	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/tags/tagsu']	http://192.168.56.105/index.php/tags/tagsu	4	admin	get	su titlei display su facebooks could misused user administrator template super user		4	42
29	29	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/sport/4-transfer-news-done-deals-in-transfer-window-in-october']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		5	16
30	30	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/sport/4-transfer-news-done-deals-in-transfer-window-in-october']	http://192.168.56.105/index.php	1	admin	post	uncategorised su facebooks could misused user administrator template super user	(admin,adminPass)	5	42
31	31	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/sport/4-transfer-news-done-deals-in-transfer-window-in-october']	http://192.168.56.105/index.php/tags/tagsu	2	admin	get	su titlei display su facebooks could misused user administrator template super user		5	42
32	32	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/sport/4-transfer-news-done-deals-in-transfer-window-in-october']	http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world	3	admin	get	edit detail written category published su fieldsu edited su fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok su facebooks could misused user administrator template super user		5	22
33	33	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/sport/4-transfer-news-done-deals-in-transfer-window-in-october']	http://192.168.56.105/index.php/sport	4	admin	get	detail written category published fieldspecial give info premier league championship closed start new english topflight season window scottish club england league   europe top league also closed running english football league atkinson unattached port vale kwame thomas unattached doncaster english football league joseph dodoo unattached bolton su facebooks could misused user administrator template super user		5	10
34	34	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/sport/4-transfer-news-done-deals-in-transfer-window-in-october']	http://192.168.56.105/index.php/sport/4-transfer-news-done-deals-in-transfer-window-in-october	5	admin	get	detail written category published fieldspecial give info premier league championship closed start new english topflight season window scottish club england league   europe top league also closed running english football league atkinson unattached port vale kwame thomas unattached doncaster english football league joseph dodoo unattached bolton su facebooks could misused user administrator template super user		5	10
35	35	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/your-profile']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		6	16
36	36	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/your-profile']	http://192.168.56.105/index.php	1	admin	post	uncategorised su facebooks could misused user administrator template super user	(admin,adminPass)	6	42
37	37	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/your-profile']	http://192.168.56.105/index.php/tags/tagsu	2	admin	get	su titlei display su facebooks could misused user administrator template super user		6	42
38	38	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/your-profile']	http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world	3	admin	get	edit detail written category published su fieldsu edited su fieldspecial edited su special fieldregistered edited su registered libby bank buzzy artistic place planet  might expect libby bank explores actually make cultural hub assumption creativity individual genius truth big breakthrough also social process often occurring diverse population come together historically essential ingredient creating great art classical athens renaissance florence postwar new york swinging london artist go others follow recent decade process gentrification become well established academic richard florida popularised theory early creativity enables urban development bohemian artist move innercity workingclass abandoned industrial area cheaper accommodation studio space make place fun interesting middle class drawn openminded icommunities amenity come mexico sharjah belgrade dakar bangkok su facebooks could misused user administrator template super user		6	22
39	39	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/your-profile']	http://192.168.56.105/index.php/sport	4	admin	get	detail written category published fieldspecial give info premier league championship closed start new english topflight season window scottish club england league   europe top league also closed running english football league atkinson unattached port vale kwame thomas unattached doncaster english football league joseph dodoo unattached bolton su facebooks could misused user administrator template super user		6	10
40	40	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/your-profile']	http://192.168.56.105/index.php/your-profile	5	admin	get	edit namei username optional password optional confirm password optional addressi confirm addressi basic optional use default codemirror none tinymce use default time zone optional use default abidjan accra addis ababa algiers asmara bamako bangui banjul bissau blantyre brazzaville bujumbura cairo casablanca ceuta conakry dakar dar e salaam djibouti douala el aaiun freetown gaborone harare johannesburg juba kampala khartoum kigali kinshasa lagos libreville lome luanda lubumbashi lusaka malabo maputo maseru mbabane mogadishu monrovia nairobi ndjamena niamey nouakchott ouagadougou portonovo sao tome tripoli tunis windhoek adak anchorage anguilla antigua araguaina argentinabuenos aire argentinacatamarca argentinacordoba argentinajujuy argentinala rioja argentinamendoza argentinario gallegos argentinasalta argentinasan juan argentinasan luis argentinatucuman argentinaushuaia aruba asuncion atikokan bahia bahia banderas barbados belem belize blancsablon boa vista bogota boise cambridge bay campo grande cancun caracas cayenne cayman chicago chihuahua costa rica creston cuiaba curacao danmarkshavn dawson dawson creek denver detroit dominica edmonton eirunepe el salvador fort nelson fortaleza glace bay godthab goose bay grand turk grenada guadeloupe guatemala guayaquil guyana halifax havana hermosillo indianaindianapolis indianaknox indianamarengo indianapetersburg indianatell indianavevay indianavincennes indianawinamac inuvik iqaluit jamaica juneau kentuckylouisville kentuckymonticello kralendijk la paz lima los angeles lower prince maceio managua manaus marigot martinique matamoros mazatlan menominee merida metlakatla mexico miquelon moncton monterrey montevideo montserrat nassau new york nipigon nome noronha north dakotabeulah north dakotacenter north dakotanew salem ojinaga panama pangnirtung paramaribo phoenix portauprince port spain porto velho puerto rico punta arena rainy river rankin inlet recife regina resolute rio branco santarem santiago santo domingo sao paulo scoresbysund sitka st barthelemy st john st kitts st lucia st thomas st vincent swift current tegucigalpa thule thunder bay tijuana toronto tortola vancouver whitehorse winnipeg yakutat yellowknife casey davis dumontdurville macquarie mawson mcmurdo palmer rothera syowa troll vostok longyearbyen aden almaty amman anadyr aqtau aqtobe ashgabat atyrau baghdad bahrain baku bangkok barnaul beirut bishkek brunei chita choibalsan colombo damascus dhaka dili dubai dushanbe famagusta gaza hebron ho chi minh hong kong hovd irkutsk jakarta jayapura jerusalem kabul kamchatka karachi kathmandu khandyga kolkata krasnoyarsk kuala lumpur kuching kuwait macau magadan makassar manila muscat nicosia novokuznetsk novosibirsk omsk oral phnom penh pontianak pyongyang qatar qostanay qyzylorda riyadh sakhalin samarkand seoul shanghai singapore srednekolymsk taipei tashkent tbilisi tehran thimphu tokyo tomsk ulaanbaatar urumqi ustnera vientiane vladivostok yakutsk yangon yekaterinburg yerevan azores bermuda canary cape verde faroe madeira reykjavik south georgia st helena stanley adelaide brisbane broken hill currie darwin eucla hobart lindeman lord howe melbourne perth sydney amsterdam andorra astrakhan athens belgrade berlin bratislava brussels bucharest budapest busingen chisinau copenhagen dublin gibraltar guernsey helsinki isle man istanbul jersey kaliningrad kiev kirov lisbon ljubljana london luxembourg madrid malta mariehamn minsk monaco moscow oslo paris podgorica prague riga rome samara san marino sarajevo saratov simferopol skopje sofia stockholm tallinn tirane ulyanovsk uzhgorod vaduz vatican vienna vilnius volgograd warsaw zagreb zaporozhye zurich antananarivo chagos christmas coco comoro kerguelen mahe maldives mauritius mayotte reunion apia auckland bougainville chatham chuuk easter efate enderbury fakaofo fiji funafuti galapagos gambier guadalcanal guam honolulu kiritimati kosrae kwajalein majuro marquesas midway nauru niue norfolk noumea pago pago palau pitcairn pohnpei port moresby rarotonga saipan tahiti tarawa tongatapu wake wallis use default frontend language optional use default english united kingdom use default backend template style optional use default hathor default isi default use default backend language optional use default english united kingdom use default help optional use default english gb help wiki use default cancel su facebooks could misused user administrator template super user		6	26
41	41	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/travel']	http://192.168.56.105/	0		get	uncategorised facebooks could misused username password remember log forgot username forgot password		7	16
42	42	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/travel']	http://192.168.56.105/index.php	1	admin	post	uncategorised su facebooks could misused user administrator template super user	(admin,adminPass)	7	42
43	43	['http://192.168.56.105/', 'http://192.168.56.105/index.php', 'http://192.168.56.105/index.php/tags/tagsu', 'http://192.168.56.105/index.php/culture/6-the-five-most-creative-cities-in-the-world', 'http://192.168.56.105/index.php/sport', 'http://192.168.56.105/index.php/travel']	http://192.168.56.105/index.php/tags/tagsu	2	admin	get	su titlei display su facebooks could misused user administrator template super user		7	42
